"","X","ID","day","date","time","schedule","question","rating"
"14657",14657,10,2,"2016-08-23","09:14:51","morning","pleasant activities",4
"14658",14658,10,2,"2016-08-23","09:15:23","morning","worrying",2
"14659",14659,10,3,"2016-09-12","09:04:58","morning","social contact",8
"14660",14660,10,3,"2016-09-12","10:31:58","morning","mood",2
"14661",14661,10,3,"2016-09-12","09:25:43","morning","sleep",7
"14662",14662,10,3,"2016-09-12","09:15:03","morning","self-esteem",7
"14663",14663,10,3,"2016-09-12","09:06:32","morning","enjoyed activities",3
"14664",14664,10,3,"2016-09-12","09:05:04","morning","pleasant activities",1
"14665",14665,10,3,"2016-09-12","09:04:37","morning","worrying",5
"14666",14666,10,4,"2016-08-29","09:14:45","morning","social contact",3
"14667",14667,10,4,"2016-08-29","10:31:26","morning","mood",2
"14668",14668,10,4,"2016-08-29","10:10:02","morning","sleep",9
"14669",14669,10,4,"2016-08-29","09:58:00","morning","self-esteem",2
"14670",14670,10,4,"2016-08-29","09:11:35","morning","enjoyed activities",3
"14671",14671,10,4,"2016-08-29","09:57:51","morning","pleasant activities",9
"14672",14672,10,4,"2016-08-29","09:11:47","morning","worrying",2
"14673",14673,11,1,"2016-08-26","10:09:39","morning","social contact",4
"14674",14674,11,1,"2016-08-26","09:14:52","morning","mood",8
"14675",14675,11,1,"2016-08-26","10:10:10","morning","sleep",1
"14676",14676,11,1,"2016-08-26","09:44:11","morning","self-esteem",9
"14677",14677,11,1,"2016-08-26","09:44:31","morning","enjoyed activities",3
"14678",14678,11,1,"2016-08-26","20:07:50","evening","pleasant activities",8
"14679",14679,11,1,"2016-08-26","20:04:26","evening","worrying",4
"14680",14680,11,2,"2016-08-31","20:04:07","evening","social contact",10
"14681",14681,11,2,"2016-08-31","20:03:56","evening","mood",4
"14682",14682,11,2,"2016-08-31","21:11:59","evening","sleep",8
"14683",14683,11,2,"2016-08-31","20:14:04","evening","self-esteem",3
"14684",14684,11,2,"2016-08-31","21:51:05","evening","enjoyed activities",6
"14685",14685,11,2,"2016-08-31","20:13:49","evening","pleasant activities",4
"14686",14686,11,2,"2016-08-31","20:14:12","evening","worrying",6
"14687",14687,11,3,"2016-08-30","20:12:23","evening","social contact",7
"14688",14688,11,3,"2016-08-30","20:13:44","evening","mood",9
"14689",14689,11,3,"2016-08-30","20:04:14","evening","sleep",10
"14690",14690,11,3,"2016-08-30","20:58:42","evening","self-esteem",1
"14691",14691,11,3,"2016-08-30","20:43:03","evening","enjoyed activities",1
"14692",14692,11,3,"2016-08-30","20:12:02","evening","pleasant activities",1
"14693",14693,11,3,"2016-08-30","21:51:12","evening","worrying",2
"14694",14694,11,4,"2016-09-29","20:07:41","evening","social contact",10
"14695",14695,11,4,"2016-09-29","21:50:52","evening","mood",10
"14696",14696,11,4,"2016-09-29","20:07:45","evening","sleep",1
"14697",14697,11,4,"2016-09-29","20:13:30","evening","self-esteem",9
"14698",14698,11,4,"2016-09-29","20:43:15","evening","enjoyed activities",7
"14699",14699,11,4,"2016-09-29","20:17:44","evening","pleasant activities",6
"14700",14700,11,4,"2016-09-29","20:11:42","evening","worrying",5
"14701",14701,11,1,"2016-08-23","20:42:47","evening","social contact",3
"14702",14702,11,1,"2016-08-23","20:42:53","evening","mood",8
"14703",14703,11,1,"2016-08-23","20:18:36","evening","sleep",1
"14704",14704,11,1,"2016-08-23","20:04:22","evening","self-esteem",1
"14705",14705,11,1,"2016-08-23","20:14:01","evening","enjoyed activities",8
"14706",14706,11,1,"2016-08-23","20:07:33","evening","pleasant activities",9
"14707",14707,11,1,"2016-08-23","20:58:28","evening","worrying",1
"14708",14708,11,2,"2016-09-12","20:17:56","evening","social contact",2
"14709",14709,11,2,"2016-09-12","20:12:30","evening","mood",6
"14710",14710,11,2,"2016-09-12","20:58:35","evening","sleep",1
"14711",14711,11,2,"2016-09-12","21:11:27","evening","self-esteem",1
"14712",14712,11,2,"2016-09-12","20:43:08","evening","enjoyed activities",7
"14713",14713,11,2,"2016-09-12","20:11:53","evening","pleasant activities",7
"14714",14714,11,2,"2016-09-12","20:12:13","evening","worrying",10
"14715",14715,11,3,"2016-08-29","21:51:18","evening","social contact",9
"14716",14716,11,3,"2016-08-29","21:11:15","evening","mood",10
"14717",14717,11,3,"2016-08-29","20:07:56","evening","sleep",5
"14718",14718,11,3,"2016-08-29","20:42:57","evening","self-esteem",6
"14719",14719,11,3,"2016-08-29","21:11:42","evening","enjoyed activities",6
"14720",14720,11,3,"2016-08-29","20:03:51","evening","pleasant activities",8
"14721",14721,11,3,"2016-08-29","20:18:12","evening","worrying",10
"14722",14722,11,4,"2016-08-26","21:11:35","evening","social contact",1
"14723",14723,11,4,"2016-08-26","20:08:04","evening","mood",1
"14724",14724,11,4,"2016-08-26","21:50:58","evening","sleep",7
"14725",14725,11,4,"2016-08-26","20:58:52","evening","self-esteem",1
"14726",14726,11,4,"2016-08-26","20:18:20","evening","enjoyed activities",9
"14727",14727,11,4,"2016-08-26","20:59:00","evening","pleasant activities",4
"14728",14728,11,4,"2016-08-26","20:58:20","evening","worrying",8
"14729",14729,12,1,"2016-08-31","20:17:34","evening","social contact",9
"14730",14730,12,1,"2016-08-31","21:11:53","evening","mood",1
"14731",14731,12,1,"2016-08-31","21:51:27","evening","sleep",7
"14732",14732,12,1,"2016-08-31","17:38:11","mood","self-esteem",10
"14733",14733,12,1,"2016-08-31","10:30:50","mood","enjoyed activities",3
"14734",14734,12,1,"2016-08-31","13:22:08","mood","pleasant activities",2
"14735",14735,12,1,"2016-08-31","18:01:31","mood","worrying",8
"14736",14736,12,2,"2016-08-30","13:22:03","mood","social contact",7
"14737",14737,12,2,"2016-08-30","18:01:50","mood","mood",1
"14738",14738,12,2,"2016-08-30","18:31:34","mood","sleep",7
"14739",14739,12,2,"2016-08-30","22:09:22","mood","self-esteem",1
"14740",14740,12,2,"2016-08-30","13:00:44","mood","enjoyed activities",5
"14741",14741,12,2,"2016-08-30","12:06:33","mood","pleasant activities",6
"14742",14742,12,2,"2016-08-30","18:56:26","mood","worrying",9
"14743",14743,12,3,"2016-09-29","14:54:02","mood","social contact",9
"14744",14744,12,3,"2016-09-29","19:39:43","mood","mood",5
"14745",14745,12,3,"2016-09-29","19:34:09","mood","sleep",4
"14746",14746,12,3,"2016-09-29","11:57:15","mood","self-esteem",6
"14747",14747,12,3,"2016-09-29","11:22:37","mood","enjoyed activities",1
"14748",14748,12,3,"2016-09-29","12:24:22","mood","pleasant activities",9
"14749",14749,12,3,"2016-09-29","11:33:08","mood","worrying",4
"14750",14750,12,4,"2016-08-23","15:30:46","mood","social contact",1
"14751",14751,12,4,"2016-08-23","19:28:30","mood","mood",4
"14752",14752,12,4,"2016-08-23","16:22:37","mood","sleep",7
"14753",14753,12,4,"2016-08-23","21:30:09","self-initiated","self-esteem",1
"14754",14754,12,4,"2016-08-23","06:41:35","self-initiated","enjoyed activities",10
"14755",14755,12,4,"2016-08-23","06:37:54","self-initiated","pleasant activities",7
"14756",14756,12,4,"2016-08-23","11:29:59","self-initiated","worrying",6
"14757",14757,12,1,"2016-09-12","18:04:26","self-initiated","social contact",5
"14758",14758,12,1,"2016-09-12","04:26:42","self-initiated","mood",4
"14759",14759,12,1,"2016-09-12","04:48:18","self-initiated","sleep",4
"14760",14760,12,1,"2016-09-12","07:24:23","self-initiated","self-esteem",10
"14761",14761,12,1,"2016-09-12","06:31:21","self-initiated","enjoyed activities",8
"14762",14762,12,1,"2016-09-12","11:23:50","self-initiated","pleasant activities",8
"14763",14763,12,1,"2016-09-12","14:18:45","self-initiated","worrying",8
"14764",14764,12,2,"2016-08-29","09:19:04","self-initiated","social contact",3
"14765",14765,12,2,"2016-08-29","06:38:43","self-initiated","mood",4
"14766",14766,12,2,"2016-08-29","06:20:01","self-initiated","sleep",5
"14767",14767,12,2,"2016-08-29","08:58:04","self-initiated","self-esteem",5
"14768",14768,12,2,"2016-08-29","06:47:07","self-initiated","enjoyed activities",10
"14769",14769,12,2,"2016-08-29","06:44:20","self-initiated","pleasant activities",5
"14770",14770,12,2,"2016-08-29","06:17:59","self-initiated","worrying",4
"14771",14771,12,3,"2016-08-26","06:38:05","self-initiated","social contact",7
"14772",14772,12,3,"2016-08-26","16:25:04","self-initiated","mood",7
"14773",14773,12,3,"2016-08-26","13:08:40","self-initiated","sleep",1
"14774",14774,12,3,"2016-08-26","19:17:44","self-initiated","self-esteem",2
"14775",14775,12,3,"2016-08-26","20:06:08","self-initiated","enjoyed activities",1
"14776",14776,12,3,"2016-08-26","05:23:21","self-initiated","pleasant activities",1
"14777",14777,12,3,"2016-08-26","06:27:00","self-initiated","worrying",6
"14778",14778,12,4,"2016-08-31","06:34:19","self-initiated","social contact",4
"14779",14779,12,4,"2016-08-31","07:01:00","self-initiated","mood",1
"14780",14780,12,4,"2016-08-31","09:52:19","self-initiated","sleep",7
"14781",14781,12,4,"2016-08-31","10:15:11","self-initiated","self-esteem",4
"14782",14782,12,4,"2016-08-31","15:47:53","self-initiated","enjoyed activities",9
"14783",14783,12,4,"2016-08-31","19:39:32","self-initiated","pleasant activities",6
"14784",14784,12,4,"2016-08-31","18:58:42","self-initiated","worrying",2
"14785",14785,13,1,"2016-08-30","06:47:49","self-initiated","social contact",5
"14786",14786,13,1,"2016-08-30","06:55:02","self-initiated","mood",3
"14787",14787,13,1,"2016-08-30","11:42:31","self-initiated","sleep",3
"14788",14788,13,1,"2016-08-30","11:59:38","self-initiated","self-esteem",7
"14789",14789,13,1,"2016-08-30","13:51:24","self-initiated","enjoyed activities",5
"14790",14790,13,1,"2016-08-30","13:08:24","self-initiated","pleasant activities",5
"14791",14791,13,1,"2016-08-30","14:59:38","self-initiated","worrying",10
"14792",14792,13,2,"2016-09-29","19:01:40","self-initiated","social contact",2
"14793",14793,13,2,"2016-09-29","10:00:46","self-initiated","mood",9
"14794",14794,13,2,"2016-09-29","13:57:10","self-initiated","sleep",4
"14795",14795,13,2,"2016-09-29","19:51:10","self-initiated","self-esteem",6
"14796",14796,13,2,"2016-09-29","05:39:28","self-initiated","enjoyed activities",9
"14797",14797,13,2,"2016-09-29","14:28:50","self-initiated","pleasant activities",1
"14798",14798,13,2,"2016-09-29","05:43:30","self-initiated","worrying",4
"14799",14799,13,3,"2016-08-23","13:12:07","self-initiated","social contact",9
"14800",14800,13,3,"2016-08-23","20:37:17","self-initiated","mood",1
"14801",14801,13,3,"2016-08-23","19:17:40","self-initiated","sleep",5
"14802",14802,13,3,"2016-08-23","14:55:54","self-initiated","self-esteem",4
"14803",14803,13,3,"2016-08-23","21:31:57","self-initiated","enjoyed activities",3
"14804",14804,13,3,"2016-08-23","16:32:45","self-initiated","pleasant activities",2
"14805",14805,13,3,"2016-08-23","05:49:21","self-initiated","worrying",6
"14806",14806,13,4,"2016-09-12","08:52:23","self-initiated","social contact",7
"14807",14807,13,4,"2016-09-12","08:52:36","self-initiated","mood",10
"14808",14808,13,4,"2016-09-12","16:32:28","self-initiated","sleep",6
"14809",14809,13,4,"2016-09-12","18:29:03","self-initiated","self-esteem",9
"14810",14810,13,4,"2016-09-12","18:45:30","self-initiated","enjoyed activities",5
"14811",14811,13,4,"2016-09-12","08:29:22","self-initiated","pleasant activities",4
"14812",14812,13,4,"2016-09-12","08:40:41","self-initiated","worrying",8
"14813",14813,13,1,"2016-08-29","17:13:26","self-initiated","social contact",6
"14814",14814,13,1,"2016-08-29","09:31:39","self-initiated","mood",9
"14815",14815,13,1,"2016-08-29","12:48:14","self-initiated","sleep",5
"14816",14816,13,1,"2016-08-29","17:28:14","self-initiated","self-esteem",6
"14817",14817,13,1,"2016-08-29","22:54:18","self-initiated","enjoyed activities",2
"14818",14818,13,1,"2016-08-29","06:37:43","self-initiated","pleasant activities",6
"14819",14819,13,1,"2016-08-29","16:22:52","self-initiated","worrying",6
"14820",14820,13,2,"2016-08-26","20:49:27","self-initiated","social contact",7
"14821",14821,13,2,"2016-08-26","03:03:29","self-initiated","mood",7
"14822",14822,13,2,"2016-08-26","17:54:30","self-initiated","sleep",5
"14823",14823,13,2,"2016-08-26","07:21:16","self-initiated","self-esteem",8
"14824",14824,13,2,"2016-08-26","18:17:38","self-initiated","enjoyed activities",3
"14825",14825,13,2,"2016-08-26","10:57:48","self-initiated","pleasant activities",3
"14826",14826,13,2,"2016-08-26","20:30:26","self-initiated","worrying",2
"14827",14827,13,3,"2016-08-31","19:49:49","self-initiated","social contact",8
"14828",14828,13,3,"2016-08-31","18:17:15","self-initiated","mood",5
"14829",14829,13,3,"2016-08-31","19:35:48","self-initiated","sleep",8
"14830",14830,13,3,"2016-08-31","12:21:07","self-initiated","self-esteem",4
"14831",14831,13,3,"2016-08-31","16:11:38","self-initiated","enjoyed activities",6
"14832",14832,13,3,"2016-08-31","17:53:56","self-initiated","pleasant activities",2
"14833",14833,13,3,"2016-08-31","16:14:47","self-initiated","worrying",6
"14834",14834,13,4,"2016-08-30","13:24:39","self-initiated","social contact",3
"14835",14835,13,4,"2016-08-30","07:20:54","self-initiated","mood",6
"14836",14836,13,4,"2016-08-30","16:01:13","self-initiated","sleep",10
"14837",14837,13,4,"2016-08-30","15:09:19","self-initiated","self-esteem",8
"14838",14838,13,4,"2016-08-30","07:00:03","self-initiated","enjoyed activities",7
"14839",14839,13,4,"2016-08-30","19:43:46","self-initiated","pleasant activities",3
"14840",14840,13,4,"2016-08-30","14:10:03","self-initiated","worrying",5
"14841",14841,14,1,"2016-09-29","07:12:02","self-initiated","social contact",3
"14842",14842,14,1,"2016-09-29","11:17:21","self-initiated","mood",10
"14843",14843,14,1,"2016-09-29","09:02:25","self-initiated","sleep",8
"14844",14844,14,1,"2016-09-29","18:11:37","self-initiated","self-esteem",9
"14845",14845,14,1,"2016-09-29","22:25:50","self-initiated","enjoyed activities",8
"14846",14846,14,1,"2016-09-29","07:35:09","self-initiated","pleasant activities",2
"14847",14847,14,1,"2016-09-29","07:06:28","self-initiated","worrying",1
"14848",14848,14,2,"2016-08-23","14:34:21","self-initiated","social contact",3
"14849",14849,14,2,"2016-08-23","06:37:37","self-initiated","mood",10
"14850",14850,14,2,"2016-08-23","10:17:00","self-initiated","sleep",6
"14851",14851,14,2,"2016-08-23","06:38:57","self-initiated","self-esteem",8
"14852",14852,14,2,"2016-08-23","15:52:06","self-initiated","enjoyed activities",7
"14853",14853,14,2,"2016-08-23","11:55:15","self-initiated","pleasant activities",9
"14854",14854,14,2,"2016-08-23","16:14:21","self-initiated","worrying",8
"14855",14855,14,3,"2016-09-12","09:05:59","self-initiated","social contact",8
"14856",14856,14,3,"2016-09-12","06:25:36","self-initiated","mood",3
"14857",14857,14,3,"2016-09-12","07:47:55","self-initiated","sleep",4
"14858",14858,14,3,"2016-09-12","06:59:19","self-initiated","self-esteem",10
"14859",14859,14,3,"2016-09-12","13:35:26","self-initiated","enjoyed activities",10
"14860",14860,14,3,"2016-09-12","08:53:40","self-initiated","pleasant activities",10
"14861",14861,14,3,"2016-09-12","06:55:52","self-initiated","worrying",5
"14862",14862,14,4,"2016-08-29","09:39:15","self-initiated","social contact",8
"14863",14863,14,4,"2016-08-29","12:27:14","self-initiated","mood",9
"14864",14864,14,4,"2016-08-29","06:39:35","self-initiated","sleep",2
"14865",14865,14,4,"2016-08-29","19:50:52","self-initiated","self-esteem",9
"14866",14866,14,4,"2016-08-29","11:43:12","self-initiated","enjoyed activities",6
"14867",14867,14,4,"2016-08-29","16:34:27","self-initiated","pleasant activities",3
"14868",14868,14,4,"2016-08-29","07:57:21","self-initiated","worrying",3
"14869",14869,14,1,"2016-08-26","07:59:08","self-initiated","social contact",5
"14870",14870,14,1,"2016-08-26","21:04:01","self-initiated","mood",8
"14871",14871,14,1,"2016-08-26","13:05:28","self-initiated","sleep",6
"14872",14872,14,1,"2016-08-26","13:30:18","self-initiated","self-esteem",6
"14873",14873,14,1,"2016-08-26","09:46:33","self-initiated","enjoyed activities",8
"14874",14874,14,1,"2016-08-26","06:41:24","self-initiated","pleasant activities",2
"14875",14875,14,1,"2016-08-26","08:32:59","self-initiated","worrying",4
"14876",14876,14,2,"2016-08-31","12:06:53","self-initiated","social contact",3
"14877",14877,14,2,"2016-08-31","03:18:24","self-initiated","mood",4
"14878",14878,14,2,"2016-08-31","07:22:24","self-initiated","sleep",1
"14879",14879,14,2,"2016-08-31","09:54:52","self-initiated","self-esteem",9
"14880",14880,14,2,"2016-08-31","11:26:15","self-initiated","enjoyed activities",4
"14881",14881,14,2,"2016-08-31","08:48:11","self-initiated","pleasant activities",5
"14882",14882,14,2,"2016-08-31","10:06:50","self-initiated","worrying",7
"14883",14883,14,3,"2016-08-30","06:59:25","self-initiated","social contact",2
"14884",14884,14,3,"2016-08-30","14:30:46","self-initiated","mood",5
"14885",14885,14,3,"2016-08-30","09:26:03","self-initiated","sleep",7
"14886",14886,14,3,"2016-08-30","16:30:20","self-initiated","self-esteem",4
"14887",14887,14,3,"2016-08-30","06:30:47","self-initiated","enjoyed activities",3
"14888",14888,14,3,"2016-08-30","20:08:10","self-initiated","pleasant activities",4
"14889",14889,14,3,"2016-08-30","08:13:25","self-initiated","worrying",7
"14890",14890,14,4,"2016-09-29","09:47:02","self-initiated","social contact",7
"14891",14891,14,4,"2016-09-29","08:17:44","self-initiated","mood",6
"14892",14892,14,4,"2016-09-29","13:41:30","self-initiated","sleep",4
"14893",14893,14,4,"2016-09-29","10:10:51","self-initiated","self-esteem",9
"14894",14894,14,4,"2016-09-29","07:31:26","self-initiated","enjoyed activities",7
"14895",14895,14,4,"2016-09-29","08:04:33","self-initiated","pleasant activities",10
"14896",14896,14,4,"2016-09-29","13:36:38","self-initiated","worrying",10
